Experience_Years,Salary
14.45526968426035,23898.87924655227
2.279661427906662,8539.364909953238
12.06123874334919,22325.87001417718
7.571778082106178,15724.80576956022
12.79739483758206,19464.18083397203
1.869098642437744,8227.535934429417
,
19.49629041437054,31505.8813430634
,
15.24338480311557,22312.60673887672
,
15.40700072265143,24051.758067613
1.467151412717229,2495.386547388774
1.420347479050948,2085.802846140639
,
,
,
13.9826121555236,22902.3153071808
9.472151421158218,13793.51121655143
6.198906659351652,10065.31110913016
,
,
,
4.108852602641715,9483.315355668146
16.10138142624866,28155.63761170808
14.17996228984828,26504.74106657735
,
2.565239866701011,6128.322508473346
13.92948673941955,21242.13473696525
13.43571307134157,22326.6392847658
6.191931012965977,12808.45753261474
,
3.870099943837104,6890.848085965572
9.214361219809437,17509.11759281393
,
8.974819021596325,16527.82252321766
,
8.554293561293091,15370.6389135281
6.210088844624731,10466.66697840049
,
8.777346119985818,18236.51784942623
17.98788486990355,26289.45158037914
,
5.048989376476583,7580.425554534716
,
,
8.002000530751461,12103.71035673013
17.4228067469531,27290.49049417903
,
,
4.524984798359302,9926.165871611453
17.50384019115661,27812.2851800604
,
15.64751504823699,25377.91240318095
,
,
,
3.493652675965364,5641.316540092851
1.617997410333786,7086.460951259029
18.49610910849805,32366.95677173026
12.71635597589402,19778.0073863358
16.13420852854735,28838.86808033075
,
3.228855590285495,5598.193772939415
3.378530051848458,6232.78943574416
14.02574045735046,26073.93361971269
9.175812003089792,17306.70862628598
4.809969807306397,11317.90726143864
10.3402963880873,19191.62301493195
2.219969804427548,7111.34654849761
,
6.110874684266856,14260.94743964318
16.15362291210658,29569.61435301541
6.896877219547902,12886.5343411858
,
,
2.376490868096619,7593.245814180597
8.457377571727012,16830.18124101881
10.11883785962535,18053.8747554394
,
6.541588995476761,12144.22903125526
14.20465583640431,25436.19560639366
,
,
1.752757681618786,5280.428006622506
10.12963199789875,18645.06384093001
2.993673389945323,6751.456227251267
5.598855301388022,11135.3377607387
19.74658927207578,34271.97825099668
3.707415315128751,7687.594498216692
,
12.74495895204426,25616.60623647724
14.34683444033798,27283.15981788794
,
1.185646100964489,6157.884761937123
,
,
2.669463483751834,7592.643483654739
7.661911692974434,14024.05193882901
1.630859067035965,3878.757269381154
2.492991445945394,5358.405064285572
,
3.521599326818147,6618.754573766331
11.7832761169696,20540.5575953557
14.09983441360805,22718.23164219057
,
,
4.182169062922325,8113.147111643402
,
,
,
1.600136751687199,5552.115663362973
18.78803267863011,32667.4138546646
1.987454389377976,6945.679489428278
11.28463037072034,17451.62071142592
,
17.54841335117563,31097.20170129692
14.56765171051613,23324.90535741703
,
,
16.48167716118373,27303.88810261687
2.522182081308828,8929.229217495265
18.00151646515003,34730.01968696376
11.40425514692099,18534.41065511152
,
9.594047405847702,17998.70829998131
13.22797620873397,24285.08932335325
,
14.90020091335131,28256.82269666903
2.550969658581202,4149.242888425305
2.146689595820712,7605.87163979429
5.694961446192782,10330.72052777139
4.031348922150578,12485.77919564046
17.56388776525183,33330.86235421398
5.165065759802842,9214.285464137567
,
7.40102004365103,15820.70583943615
4.460240398085286,8916.099297548899
16.00427163570711,26915.58501769618
,
10.46571861260964,14859.23160651915
11.55190746781499,20300.18570953402
14.66483378717301,23617.79513263117
5.340640085294676,10024.71448314247
19.9303444050781,35782.78061455477
19.52107008078888,29768.59133262481
13.3561880405918,24660.69243438365
,
13.92433660619453,23326.98457230013
2.371769770604341,8138.398448009934
1.582397541910315,6053.698902003254
5.89597488171306,12985.18831700865
,
17.49717760275923,28583.1496377722
,
15.11142390279964,23496.83480108386
9.084373354513431,14975.73897181224
7.572764858392295,20257.33613820589
8.049736496707451,17563.96390653475
19.7653417109851,29945.8638340616
,
17.47359842632652,30174.12976292677
,
9.33369296460222,18098.30711753806
14.77989554788759,24659.93173472399
10.24670988706935,18119.15631059823
,
18.11333541621391,30341.78913690753
,
6.25972814746598,11929.99296004858
12.25465624327388,19679.17149639019
18.33490356671713,30852.77818789271
5.002581591107665,16474.39039186832
12.83636508770617,22989.51096250787
12.99964418175789,21872.40690029204
14.92914742589034,27237.32414279001
3.499786017417936,9215.054800545331
14.60067432895968,25741.20047434321
18.27161789264718,31621.12802540211
4.413979068534598,13734.05573246098
5.513323173553675,9008.207889678682
,
,
17.233316774022,29961.0004537175
,
5.697390413660364,10711.35199328038
,
9.460799845050644,19142.83320626539
,
,
12.26606617726362,21508.96748789513
4.106953579115433,7741.270659174804
8.430549196383453,13128.81397322451
,
5.904535221321423,11239.8372550705
13.47799662628455,28070.42791211787
7.178611220269203,14633.8364811252
15.69598938804541,23788.74908055964
3.486599553648647,7100.351322131086
,
9.622001286289146,21609.88747517357
5.484958803582815,8055.471580898306
2.396438199270241,2834.80852862727
4.225400196663275,13080.03064573848
10.87570502256434,20092.78588858831
7.40306035219444,12368.00506453893
16.74878395176958,29192.43409989924
,
5.725571179164968,11595.10778194177
12.72575474547657,22744.27446390103
,
,
4.184765109478036,9448.52198702377
1.696757111737317,3694.2864154868
14.99163828624717,25998.22494071939
13.6122860248143,21627.7363924954
10.01798663924646,17210.77828054926
17.03923853041475,26567.22700604166
,
12.12173292353829,22899.50161862076
17.49715432975191,28776.49035471305
,
3.126472768556829,4792.526323568156
,
,
11.09222103201961,24879.91773008936
18.79550815360427,28969.32817885807
1.747527272701683,8549.6453865574
3.320088366190509,9973.85009621738
9.59178153738527,17948.94511505818
18.7436253330302,34632.67896793556
7.00696599455826,14254.65993705112
10.63746136507946,19734.51043895504
1.78988432195745,5578.585176901083
3.818520818279688,11174.91899225679
,
19.33725523228486,30754.52827343487
,
19.08442392304154,31220.674609771
13.14327881849451,21114.84109894647
17.49044759588042,29108.62224458991
9.640057257043322,19934.96215493327
,
10.28808502488148,18346.48077469908
13.67042089337598,23621.67680968076
3.653373840369945,10176.92252496549
1.569498207580881,860.4686434021114
6.850668890232628,12062.60274581835
14.38893449199629,25005.96912255338
4.835215590336019,12652.98129835775
13.79521623317343,22709.01945474773
19.42832887603814,28389.38790197346
,
13.7794402462774,22398.43559176484
9.431254166786852,14767.54793199956
17.4947028331726,27993.36347033246
,
14.15989309229713,23030.35030936926
16.92419050331409,23975.153640773
,
13.98171253750327,26522.31888881235
10.44632051616012,19972.52475691919
12.73909756382306,19833.27500488496
,
11.84158518613776,20749.33514874773
1.5773541342399,6563.619980483671
18.68802521463258,32368.71879938503
,
13.85375432976768,23944.62260747865
,
13.51882393442049,26189.88054592426
,
13.37342656378835,24638.25322043356
3.025267575851823,7705.554619636458
13.49906078745768,26069.50947159353
,
1.916028738350565,4151.867287178706
,
8.731251253734541,17492.68342567987
,
15.8653241971072,25839.00036086231
11.77330895874669,21253.11452840155
,
,
8.678666111369626,16640.61651394021
,
13.68427432570811,25669.49779303194
16.34907289688391,27904.88052785592
,
16.15845932831406,25172.64118541601
,
16.53885010732541,31426.88786045433
3.28397205204156,7489.866287277592
11.34529286125614,18322.67143464604
1.10941454946431,3359.944047010343
7.167130768105135,11571.43007747293
7.96276916255656,13374.62992757943
8.527281140575852,15049.90551368372
14.21387692710738,21509.68135230379
8.382603924136568,15605.14255410406
9.525178829828082,19092.32259231542
,
8.091784040957462,18176.24390871973
5.318122917999878,11998.768554055
2.390722551600429,8647.244998648759
,
13.69604317254531,25253.11521295119
12.77031657418268,19971.60706048339
,
8.215929823405366,15667.57341469511
17.40333934186468,30211.51145276659
